id,epígrafe,ementa,Artigo 1º,Artigo 1 revogado,URL,file_name
176,"LEI Nº 12.424, DE 16 DE JUNHO DE 2011.","Altera a Lei nº 11.977, de 7 de julho de 2009, que dispõe sobre o Programa Minha Casa, Minha Vida - PMCMV e a regularização fundiária de assentamentos localizados em áreas urbanas, as Leis nºs 10.188, de 12 de fevereiro de 2001, 6.015, de 31 de dezembro de 1973, 6.766, de 19 de dezembro de 1979, 4.591, de 16 de dezembro de 1964, 8.212, de 24 de julho de 1991, e 10.406, de 10 de janeiro de 2002 - Código Civil; revoga dispositivos da Medida Provisória nº 2.197-43, de 24 de agosto de 2001; e dá outras providências.","Os arts. 1º , 2º , 3º , 4º , 6º , 7º , 9º , 11, 13, 14, 18, 20, 29, 42, 43, 47, 50, 51, 53, 54, 56, 57, 58, 59, 60, 65, 73, 79, 80 e 82 ** ** Lei nº 11.977, de 7 de julho de 2009, passam a vigorar com a seguinte redação:",,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/lei/l12424.htm,l12424
169,"LEI Nº 11.977, DE 7 DE JULHO DE 2009","Dispõe sobre o Programa Minha Casa, Minha Vida – PMCMV e a regularização fundiária de assentamentos localizados em áreas urbanas; altera o Decreto-Lei nº 3.365, de 21 de junho de 1941, as Leis nºˢ 4.380, de 21 de agosto de 1964, 6.015, de 31 de dezembro de 1973, 8.036, de 11 de maio de 1990, e 10.257, de 10 de julho de 2001, e a Medida Provisória nº 2.197-43, de 24 de agosto de 2001; e dá outras providências.","O Programa Minha Casa, Minha Vida - PMCMV compreende:",,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l11977.htm,l11977
174,"LEI Nº 12.314, DE 19 DE AGOSTO DE 2010.","Altera as Leis nºˢ 10.683, de 28 de maio de 2003, que dispõe sobre a organização da Presidência da República e dos Ministérios, 8.745, de 9 de dezembro de 1993, que dispõe sobre a contratação por tempo determinado para atender a necessidade temporária de excepcional interesse público, e 8.029, de 12 de abril de 1990, que dispõe sobre a extinção e dissolução de entidades da administração pública federal; revoga dispositivos da Lei nº 10.678, de 23 de maio de 2003; e dá outras providências.","A Lei nº 10.683, de 28 de maio de 2003, passa a vigorar com as seguintes alterações:",,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/lei/l12314.htm,l12314
172,"LEI Nº 12.272, DE 24 DE JUNHO DE 2010.","Dispõe sobre a criação de cargos em comissão do Grupo-Direção e Assessoramento Superiores - DAS, destinados à Secretaria Especial de Políticas para as Mulheres.","Ficam criados, no âmbito do Poder Executivo Federal, 3 (três) cargos em comissão, de nível DAS-4, do Grupo-Direção e Assessoramento Superiores - DAS, destinados à Secretaria Especial de Políticas para as Mulheres \- SPM.",,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/lei/l12272.htm,l12272
171,"LEI Nº 12.227, DE 12 DE ABRIL DE 2010.",Cria o Relatório Anual Socioeconômico da Mulher.,"É instituído o Relatório Anual Socioeconômico da Mulher - RASEAM, que compreenderá os seguintes dados relativos à população feminina no Brasil:",,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/lei/l12227.htm,l12227
190,"LEI Nº 13.112, DE 30 DE MARÇO DE 2015.","Altera os itens 1º e 2º do art. 52 da Lei nº 6.015, de 31 de dezembro de 1973, para permitir à mulher, em igualdade de condições, proceder ao registro de nascimento do filho.","Esta Lei altera os itens 1º e 2º do art. 52 da Lei nº 6.015, de 31 de dezembro de 1973, para permitir à mulher, em igualdade de condições, proceder ao registro de nascimento do filho.",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13112.htm,l13112
189,"LEI Nº 13.104, DE 9 DE MARÇO DE 2015.","Altera o art. 121 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal, para prever o feminicídio como circunstância qualificadora do crime de homicídio, e o art. 1º da Lei nº 8.072, de 25 de julho de 1990, para incluir o feminicídio no rol dos crimes hediondos.","O art. 121 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal , passa a vigorar com a seguinte redação:",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13104.htm,l13104
188,"LEI Nº 13.086, DE 8 DE JANEIRO DE 2015.","Institui, no Calendário Oficial do Governo Federal, o Dia da Conquista do Voto Feminino no Brasil.","É instituído, no Calendário Oficial do Governo Federal, o Dia da Conquista do Voto Feminino no Brasil, a ser comemorado, anualmente, no dia 24 de fevereiro.",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13086.htm,l13086
173,"LEI Nº 12.288, DE 20 DE JULHO DE 2010.","Institui o Estatuto da Igualdade Racial; altera as Leis nºˢ 7.716, de 5 de janeiro de 1989, 9.029, de 13 de abril de 1995, 7.347, de 24 de julho de 1985, e 10.778, de 24 de novembro de 2003.","Esta Lei institui o Estatuto da Igualdade Racial, destinado a garantir à população negra a efetivação da igualdade de oportunidades, a defesa dos direitos étnicos individuais, coletivos e difusos e o combate à discriminação e às demais formas de intolerância étnica.",,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/lei/l12288.htm,l12288
187,"LEI Nº 13.025, DE 3 DE SETEMBRO DE 2014.","Altera o art. 1º da Lei nº 10.714, de 13 de agosto de 2003, que autoriza o Poder Executivo a disponibilizar, em âmbito nacional, número telefônico destinado a atender denúncias de violência contra a mulher.","O § 2º do art. 1º da Lei nº 10.714, de 13 de agosto de 2003, passa a vigorar com a seguinte redação:",,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l13025.htm,l13025
184,"LEI Nº 12.987, DE 2 DE JUNHO DE 2014.",Dispõe sobre a criação do Dia Nacional de Tereza de Benguela e da Mulher Negra.,"É instituído o Dia Nacional de Tereza de Benguela e da Mulher Negra, a ser comemorado, anualmente, em 25 de julho.",,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l12987.htm,l12987
186,"LEI Nº 13.014, DE 21 DE JULHO DE 2014.","Altera as Leis nº 8.742, de 7 de dezembro de 1993, e nº 12.512, de 14 de outubro de 2011, para determinar que os benefícios monetários nelas previstos sejam pagos preferencialmente à mulher responsável pela unidade familiar.","A Lei nº 8.742, de 7 de dezembro de 1993, passa a vigorar acrescida do seguinte art. 40-A:",,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l13014.htm,l13014
183,"LEI COMPLEMENTAR Nº 144, DE 15 DE MAIO DE 2014","Atualiza a ementa e altera o art. 1º da Lei Complementar nº 51, de 20 de dezembro de 1985, que “Dispõe sobre a aposentadoria do funcionário policial, nos termos do art. 103, da Constituição Federal”, para regulamentar a aposentadoria da mulher servidora policial.","A ementa da Lei Complementar nº 51, de 20 de dezembro de 1985, passa a vigorar com a seguinte redação:",,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp144.htm,lcp144
185,"LEI Nº 13.001, DE 20 DE JUNHO DE 2014.","Dispõe sobre a liquidação de créditos concedidos aos assentados da reforma agrária; concede remissão nos casos em que especifica; altera as Leis nºs 8.629, de 25 de fevereiro de 1993, 11.775, de 17 de setembro de 2008, 12.844, de 19 de julho de 2013, 9.782, de 26 de janeiro de 1999, 12.806, de 7 de maio de 2013, 12.429, de 20 de junho de 2011, 5.868, de 12 de dezembro de 1972, 8.918, de 14 de julho de 1994, 10.696, de 2 de julho de 2003; e dá outras providências.","Os créditos concedidos aos assentados da reforma agrária, no período de 10 de outubro de 1985 até 27 de dezembro de 2013, destinados à construção, à ampliação ou à reforma de habitação, efetivados por meio de crédito de instalação de que trata o inciso V do caput _ _ do art. 17 da Lei nº 8.629, de 25 de fevereiro de 1993 , e de assistência financeira de que trata o inciso VI do caput _ _ do art. 73 da Lei nº 4.504, de 30 de novembro de 1964 , poderão ser liquidados nas mesmas condições de pagamento do Programa Nacional de Habitação Rural - PNHR, instituído pela Lei nº 11.977, de 7 de julho de 2009, nos termos do disposto em regulamento.",,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l13001.htm,l13001
181,"LEI Nº 12.852, DE 5 DE AGOSTO DE 2013.","Institui o Estatuto da Juventude e dispõe sobre os direitos dos jovens, os princípios e diretrizes das políticas públicas de juventude e o Sistema Nacional de Juventude - SINAJUVE.","Esta Lei institui o Estatuto da Juventude e dispõe sobre os direitos dos jovens, os princípios e diretrizes das políticas públicas de juventude e o Sistema Nacional de Juventude - SINAJUVE.",,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/lei/l12852.htm,l12852
182,"LEI Nº 12.865, DE 9 DE OUTUBRO DE 2013","Autoriza o pagamento de subvenção econômica aos produtores da safra 2011/2012 de cana-de-açúcar e de etanol que especifica e o financiamento da renovação e implantação de canaviais com equalização da taxa de juros; dispõe sobre os arranjos de pagamento e as instituições de pagamento integrantes do Sistema de Pagamentos Brasileiro (SPB); autoriza a União a emitir, sob a forma de colocação direta, em favor da Conta de Desenvolvimento Energético (CDE), títulos da dívida pública mobiliária federal; estabelece novas condições para as operações de crédito rural oriundas de, ou contratadas com, recursos do Fundo Constitucional de Financiamento do Nordeste (FNE); altera os prazos previstos nas Leis nº 11.941, de 27 de maio de 2009, e nº 12.249, de 11 de junho de 2010; autoriza a União a contratar o Banco do Brasil S.A. ou suas subsidiárias para atuar na gestão de recursos, obras e serviços de engenharia relacionados ao desenvolvimento de projetos, modernização, ampliação, construção ou reforma da rede integrada e especializada para atendimento da mulher em situação de violência; disciplina o documento digital no Sistema Financeiro Nacional; disciplina a transferência, no caso de falecimento, do direito de utilização privada de área pública por equipamentos urbanos do tipo quiosque, **trailer,** feira e banca de venda de jornais e de revistas; altera a incidência da Contribuição para o PIS/Pasep e da Cofins na cadeia de produção e comercialização da soja e de seus subprodutos; altera as Leis nºs 12.666, de 14 de junho de 2012, 5.991, de 17 de dezembro de 1973, 11.508, de 20 de julho de 2007, 9.503, de 23 de setembro de 1997, 9.069, de 29 de junho de 1995, 10.865, de 30 de abril de 2004, 12.587, de 3 de janeiro de 2012, 10.826, de 22 de dezembro de 2003, 10.925, de 23 de julho de 2004, 12.350, de 20 de dezembro de 2010, 4.870, de 1º de dezembro de 1965 e 11.196, de 21 de novembro de 2005, e o Decreto nº 70.235, de 6 de março de 1972; revoga dispositivos das Leis nºs 10.865, de 30 de abril de 2004, 10.925, de 23 de julho de 2004, 12.546, de 14 de dezembro de 2011, e 4.870, de 1º de dezembro de 1965; e dá outras providências.",É a União autorizada a conceder subvenção extraordinária aos produtores fornecedores independentes de cana-de-açúcar afetados por condições climáticas adversas referente à safra 2011/2012 na Região Nordeste.,,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/lei/l12865.htm,l12865
199,"LEI Nº 13.271, DE 15 DE ABRIL DE 2016.",Dispõe sobre a proibição de revista íntima de funcionárias nos locais de trabalho e trata da revista íntima em ambientes prisionais.,"As empresas privadas, os órgãos e entidades da administração pública, direta e indireta, ficam proibidos de adotar qualquer prática de revista íntima de suas funcionárias e de clientes do sexo feminino.",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13271.htm,l13271
198,"LEI Nº 13.272, DE 15 DE ABRIL DE 2016.",Institui o ano de 2016 como o Ano do Empoderamento da Mulher na Política e no Esporte.,É instituído o ano de 2016 como o Ano do Empoderamento da Mulher na Política e no Esporte.,,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13272.htm,l13272
195,"LEI Nº 13.239, DE 30 DE DEZEMBRO DE 2015.","Dispõe sobre a oferta e a realização, no âmbito do Sistema Único de Saúde - SUS, de cirurgia plástica reparadora de sequelas de lesões causadas por atos de violência contra a mulher.","Esta Lei dispõe sobre a oferta e a realização, no âmbito do Sistema Único de Saúde - SUS, de cirurgia plástica reparadora de sequelas de lesões causadas por atos de violência contra a mulher.",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13239.htm,l13239
197,"LEI Nº 13.266, DE 5 DE ABRIL DE 2016.","Extingue e transforma cargos públicos; altera a Lei nº 10.683, de 28 de maio de 2003, que dispõe sobre a organização da Presidência da República e dos Ministérios, e a Lei nº 11.457, de 16 de março de 2007; e revoga dispositivos da Lei nº 10.683, de 28 de maio de 2003.",Ficam extintos:,,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13266.htm,l13266
196,"LEI Nº 13.257, DE 8 DE MARÇO DE 2016.","Dispõe sobre as políticas públicas para a primeira infância e altera a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), o Decreto-Lei nº 3.689, de 3 de outubro de 1941 (Código de Processo Penal), a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, a Lei nº 11.770, de 9 de setembro de 2008, e a Lei nº 12.662, de 5 de junho de 2012.","Esta Lei estabelece princípios e diretrizes para a formulação e a implementação de políticas públicas para a primeira infância em atenção à especificidade e à relevância dos primeiros anos de vida no desenvolvimento infantil e no desenvolvimento do ser humano, em consonância com os princípios e diretrizes da Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente) ; altera a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente); altera os arts. 6º, 185, 304 e 318 do Decreto-Lei nº 3.689, de 3 de outubro de 1941 (Código de Processo Penal) ; acrescenta incisos ao art. 473 da Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943 ; altera os arts. 1º, 3º, 4º e 5º da Lei nº 11.770, de 9 de setembro de 2008 ; e acrescenta parágrafos ao art. 5º da Lei nº 12.662, de 5 de junho de 2012 .",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13257.htm,l13257
193,"LEI Nº 13.183, DE 4 DE NOVEMBRO DE 2015.","Altera as Leis nº s 8.212, de 24 de julho de 1991, e 8.213, de 24 de julho de 1991, para tratar da associação do segurado especial em cooperativa de crédito rural e, ainda essa última, para atualizar o rol de dependentes, estabelecer regra de não incidência do fator previdenciário, regras de pensão por morte e de empréstimo consignado, a Lei nº 10.779, de 25 de novembro de 2003, para assegurar pagamento do seguro-defeso para familiar que exerça atividade de apoio à pesca, a Lei nº 12.618, de 30 de abril de 2012, para estabelecer regra de inscrição no regime de previdência complementar dos servidores públicos federais titulares de cargo efetivo, a Lei nº 10.820, de 17 de dezembro de 2003, para dispor sobre o pagamento de empréstimos realizados por participantes e assistidos com entidades fechadas e abertas de previdência complementar e a Lei nº 7.998, de 11 de janeiro de 1990; e dá outras providências","O art. 12 da Lei nº 8.212, de 24 de julho de 1991 , passa a vigorar com as seguintes alterações:",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13183.htm,l13183
194,"LEI Nº 13.224, DE 23 DE DEZEMBRO DE 2015.","Abre ao Orçamento Fiscal da União, em favor da Presidência da República, da Secretaria de Políticas para as Mulheres e da Controladoria-Geral da União, crédito suplementar no valor de R$ 44.355.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.","Fica aberto ao Orçamento Fiscal da União (Lei nº 13.115, de 20 de abril de 2015) , em favor da Presidência da República, da Secretaria de Políticas para as Mulheres e da Controladoria-Geral da União, crédito suplementar no valor de R$ 44.355.000,00 (quarenta e quatro milhões, trezentos e cinquenta e cinco mil reais), para atender à programação constante do Anexo I.",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13224.htm,l13224
192,"LEI Nº 13.165, DE 29 DE SETEMBRO DE 2015.","Altera as Leis nº 9.504, de 30 de setembro de 1997, 9.096, de 19 de setembro de 1995, e 4.737, de 15 de julho de 1965 - Código Eleitoral, para reduzir os custos das campanhas eleitorais, simplificar a administração dos Partidos Políticos e incentivar a participação feminina.","Esta Lei modifica as Leis nº 9.504, de 30 de setembro de 1997, 9.096, de 19 de setembro de 1995, e 4.737, de 15 de julho de 1965 - Código Eleitoral, alterando a legislação infraconstitucional e complementando a reforma das instituições político-eleitorais do País.",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13165.htm,l13165
210,"LEI Nº 13.467, DE 13 DE JULHO DE 2017.","Altera a Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, e as Leis nº 6.019, de 3 de janeiro de 1974, 8.036, de 11 de maio de 1990, e 8.212, de 24 de julho de 1991, a fim de adequar a legislação às novas relações de trabalho.","A Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943 , passa a vigorar com as seguintes alterações:",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13467.htm,l13467
191,"LEI Nº 13.146, DE 6 DE JULHO DE 2015.",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência,"É instituída a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência), destinada a assegurar e a promover, em condições de igualdade, o exercício dos direitos e das liberdades fundamentais por pessoa com deficiência, visando à sua inclusão social e cidadania.",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13146.htm,l13146
206,"LEI Nº 13.421, DE 27 DE MARÇO DE 2017.",Dispõe sobre a criação da Semana Nacional pela Não Violência contra a Mulher e dá outras providências.,"Fica instituída a Semana Nacional pela Não Violência contra a Mulher, que será comemorada na última semana do mês de novembro.",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13421.htm,l13421
207,"LEI Nº 13.439, DE 27 DE ABRIL DE 2017.",Cria o Programa Cartão Reforma e dá outras providências.,"Fica instituído o Programa Cartão Reforma, que tem por finalidade a concessão de subvenção econômica para aquisição de materiais de construção, destinada à reforma, à ampliação ou à conclusão de unidades habitacionais dos grupos familiares contemplados, incluídos o fornecimento de assistência técnica e os custos operacionais do Programa que estejam a cargo da União.",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13439.htm,l13439
209,"LEI Nº 13.465, DE 11 DE JULHO DE 2017.","Dispõe sobre a regularização fundiária rural e urbana, sobre a liquidação de créditos concedidos aos assentados da reforma agrária e sobre a regularização fundiária no âmbito da Amazônia Legal; institui mecanismos para aprimorar a eficiência dos procedimentos de alienação de imóveis da União; altera as Leis nºs 8.629, de 25 de fevereiro de 1993 , 13.001, de 20 de junho de 2014 , 11.952, de 25 de junho de 2009, 13.340, de 28 de setembro de 2016, 8.666, de 21 de junho de 1993, 6.015, de 31 de dezembro de 1973, 12.512, de 14 de outubro de 2011 , 10.406, de 10 de janeiro de 2002 (Código Civil), 13.105, de 16 de março de 2015 (Código de Processo Civil), 11.977, de 7 de julho de 2009, 9.514, de 20 de novembro de 1997, 11.124, de 16 de junho de 2005, 6.766, de 19 de dezembro de 1979, 10.257, de 10 de julho de 2001, 12.651, de 25 de maio de 2012, 13.240, de 30 de dezembro de 2015, 9.636, de 15 de maio de 1998, 8.036, de 11 de maio de 1990, 13.139, de 26 de junho de 2015, 11.483, de 31 de maio de 2007, e a 12.712, de 30 de agosto de 2012, a Medida Provisória nº 2.220, de 4 de setembro de 2001, e os Decretos-Leis nº 2.398, de 21 de dezembro de 1987, 1.876, de 15 de julho de 1981, 9.760, de 5 de setembro de 1946, e 3.365, de 21 de junho de 1941; revoga dispositivos da Lei Complementar nº 76, de 6 de julho de 1993, e da Lei nº 13.347, de 10 de outubro de 2016; e dá outras providências.","Esta Lei dispõe sobre a regularização fundiária rural e urbana, sobre a liquidação de créditos concedidos aos assentados da reforma agrária e sobre a regularização fundiária no âmbito da Amazônia Legal; institui mecanismos para aprimorar a eficiência dos procedimentos de alienação de imóveis da União; e dá outras providências.",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13465.htm,l13465
204,"LEI Nº 13.363, DE 25 DE NOVEMBRO DE 2016.","Altera a Lei n _ o _ 8.906, de 4 de julho de 1994, e a Lei n _ o _ 13.105, de 16 de março de 2015 (Código de Processo Civil), para estipular direitos e garantias para a advogada gestante, lactante, adotante ou que der à luz e para o advogado que se tornar pai.","Esta Lei altera a Lei nº 8.906, de 4 de julho de 1994, e a Lei nº 13.105, de 16 de março de 2015 (Código de Processo Civil), para estipular direitos e garantias para a advogada gestante, lactante, adotante ou que der à luz e para o advogado que se tornar pai.",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13363.htm,l13363
203,"LEI Nº 13.362, DE 23 DE NOVEMBRO DE 2016.","Altera a Lei nº 11.664, de 29 de abril de 2008, que ""dispõe sobre a efetivação de ações de saúde que assegurem a prevenção, a detecção, o tratamento e o seguimento dos cânceres do colo uterino e de mama, no âmbito do Sistema Único de Saúde - SUS"", para assegurar o atendimento às mulheres com deficiência.","O art. 2º da Lei nº 11.664, de 29 de abril de 2008 , passa a vigorar acrescido do seguinte § 2º, numerando-se o atual parágrafo único como § 1º :",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13362.htm,l13362
200,"LEI Nº 13.336, DE 14 DE SETEMBRO DE 2016.","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor da Justiça do Trabalho e de diversos órgãos do Poder Executivo, crédito suplementar no valor de R$ 28.069.799,00, para reforço de dotações constantes da Lei Orçamentária vigente.","Fica aberto aos Orçamentos Fiscal e da Seguridade Social da União ( Lei nº 13.255, de 14 de janeiro de 2016 ), em favor da Justiça do Trabalho e de diversos órgãos do Poder Executivo, crédito suplementar no valor de R$ 28.069.799,00 (vinte e oito milhões, sessenta e nove mil, setecentos e noventa e nove reais), para atender às programações constantes do Anexo I.",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13336.htm,l13336
208,"LEI Nº 13.445, DE 24 DE MAIO DE 2017.",Institui a Lei de Migração.,"Esta Lei dispõe sobre os direitos e os deveres do migrante e do visitante, regula a sua entrada e estada no País e estabelece princípios e diretrizes para as políticas públicas para o emigrante.",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/lei/l13445.htm,l13445
202,"LEI Nº 13.345, DE 10 DE OUTUBRO DE 2016.","Altera a Lei nº 10.683, de 28 de maio de 2003, cria as Secretarias Especiais dos Direitos da Pessoa com Deficiência e de Promoção e Defesa dos Direitos da Pessoa Idosa, e dá outras providências.","A Lei nº 10.683, de 28 de maio de 2003 , passa a vigorar com as seguintes alterações:",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13345.htm,l13345
201,"LEI Nº 13.341, DE 29 DE SETEMBRO DE 2016.","Altera as Leis nº 10.683, de 28 de maio de 2003, que dispõe sobre a organização da Presidência da República e dos Ministérios, e 11.890, de 24 de dezembro de 2008, e revoga a Medida Provisória nº 717, de 16 de março de 2016.",Ficam extintos:,,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13341.htm,l13341
240,"LEI Nº 13.877, DE 27 DE SETEMBRO DE 2019","Altera as Leis nºˢ 9.096, de 19 de setembro de 1995, 9.504, de 30 setembro de 1997, 4.737, de 15 de julho de 1965 (Código Eleitoral), 13.831, de 17 de maio de 2019, e a Consolidação das Leis do Trabalho, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, para dispor sobre regras aplicadas às eleições; revoga dispositivo da Lei nº 13.488, de 6 de outubro de 2017; e dá outras providências.","A Lei nº 9.096, de 19 de setembro de 1995, passa a vigorar com as seguintes alterações:",,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13877.htm,l13877
238,"LEI Nº 13.872, DE 17 DE SETEMBRO DE 2019",Estabelece o direito de as mães amamentarem seus filhos durante a realização de concursos públicos na administração pública direta e indireta dos Poderes da União.,Esta Lei estabelece o direito de as mães amamentarem seus filhos de até 6 (seis) meses de idade durante a realização de concursos públicos na administração pública direta e indireta dos Poderes da União.,,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13872.htm,l13872
235,"LEI Nº 13.836, DE 4 DE JUNHO DE 2019","Acrescenta dispositivo ao art. 12 da Lei nº 11.340, de 7 de agosto de 2006, para tornar obrigatória a informação sobre a condição de pessoa com deficiência da mulher vítima de agressão doméstica ou familiar.","Esta Lei acrescenta dispositivo ao art. 12 da Lei nº 11.340, de 7 de agosto de 2006, para tornar obrigatória a informação sobre a condição de pessoa com deficiência da mulher vítima de agressão doméstica ou familiar.",,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13836.htm,l13836
236,"LEI Nº 13.846, DE 18 DE JUNHO DE 2019","Institui o Programa Especial para Análise de Benefícios com Indícios de Irregularidade, o Programa de Revisão de Benefícios por Incapacidade, o Bônus de Desempenho Institucional por Análise de Benefícios com Indícios de Irregularidade do Monitoramento Operacional de Benefícios e o Bônus de Desempenho Institucional por Perícia Médica em Benefícios por Incapacidade; altera as Leis nºˢ 6.015, de 31 de dezembro de 1973, 7.783, de 28 de junho de 1989, 8.112, de 11 de dezembro de 1990, 8.212, de 24 de julho de 1991, 8.213, de 24 de julho de 1991, 8.742, de 7 de dezembro de 1993, 9.620, de 2 de abril de 1998, 9.717, de 27 de novembro de 1998, 9.796, de 5 de maio de 1999, 10.855, de 1º de abril de 2004, 10.876, de 2 de junho de 2004, 10.887, de 18 de junho de 2004, 11.481, de 31 de maio de 2007, e 11.907, de 2 de fevereiro de 2009; e revoga dispositivo da Lei nº 10.666, de 8 de maio de 2003, e a Lei nº 11.720, de 20 de junho de 2008.","Ficam instituídos, no âmbito do Instituto Nacional do Seguro Social (INSS):",,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13846.htm,l13846
234,"LEI Nº 13.831, DE 17 DE MAIO DE 2019","Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), a fim de assegurar autonomia aos partidos políticos para definir o prazo de duração dos mandatos dos membros dos seus órgãos partidários permanentes ou provisórios; e dá outras providências.","A Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), passa a vigorar com as seguintes alterações:",,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13831.htm,l13831
205,"LEI Nº 13.405, DE 26 DE DEZEMBRO DE 2016.","Abre ao Orçamento Fiscal da União, em favor dos Ministérios da Justiça e da Defesa, crédito suplementar no valor de R$ 151.975.117,00, para reforço de dotações constantes da Lei Orçamentária vigente.","Fica aberto ao Orçamento Fiscal da União ( Lei nº 13.255, de 14 de janeiro de 2016 ), em favor dos Ministérios da Justiça e da Defesa, crédito suplementar no valor de R$ 151.975.117,00 (cento e cinquenta e um milhões, novecentos e setenta e cinco mil, cento e dezessete reais), para atender à programação constante do Anexo I.",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/lei/l13405.htm,l13405
233,"LEI Nº 13.827, DE 13 DE MAIO DE 2019","Altera a Lei nº 11.340, de 7 de agosto de 2006 (Lei Maria da Penha), para autorizar, nas hipóteses que especifica, a aplicação de medida protetiva de urgência, pela autoridade judicial ou policial, à mulher em situação de violência doméstica e familiar, ou a seus dependentes, e para determinar o registro da medida protetiva de urgência em banco de dados mantido pelo Conselho Nacional de Justiça.","Esta Lei altera a Lei nº 11.340, de 7 de agosto de 2006 (Lei Maria da Penha), para autorizar, nas hipóteses que especifica, a aplicação de medida protetiva de urgência, pela autoridade judicial ou policial, à mulher em situação de violência doméstica e familiar, ou a seus dependentes, e para determinar o registro da medida protetiva de urgência em banco de dados mantido pelo Conselho Nacional de Justiça.",,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13827.htm,l13827
