id,epígrafe,ementa,Artigo 1º,Artigo 1 revogado,URL,file_name
171,"LEI Nº 12.101, DE 27 DE NOVEMBRO DE 2009.","Dispõe sobre a certificação das entidades beneficentes de assistência social; regula os procedimentos de isenção de contribuições para a seguridade social; altera a Lei nº 8.742, de 7 de dezembro de 1993; revoga dispositivos das Leis nºˢ 8.212, de 24 de julho de 1991, 9.429, de 26 de dezembro de 1996, 9.732, de 11 de dezembro de 1998, 10.684, de 30 de maio de 2003, e da Medida Provisória nº 2.187-13, de 24 de agosto de 2001; e dá outras providências.","A certificação das entidades beneficentes de assistência social e a isenção de contribuições para a seguridade social serão concedidas às pessoas jurídicas de direito privado, sem fins lucrativos, reconhecidas como entidades beneficentes de assistência social com a finalidade de prestação de serviços nas áreas de assistência social, saúde ou educação, e que atendam ao disposto nesta Lei. (Vide ADIN 4480)",,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l12101.htm,l12101
200,"LEI Nº 12.395, DE 16 DE MARÇO DE 2011.","Altera as Leis nº s 9.615, de 24 de março de 1998, que institui normas gerais sobre desporto, e 10.891, de 9 de julho de 2004, que institui a Bolsa- Atleta; cria os Programas Atleta Pódio e Cidade Esportiva; revoga a Lei nº 6.354, de 2 de setembro de 1976; e dá outras providências.","Os arts. 5º , 6º , 8º , 10, 11, 12-A, 13, 14, 16, 18, 25, 27, 28, 29, 30, 31, 34, 39, 40, 42, 45, 46, 46-A, 50, 53, 55, 56, 57, 84, 88, 91 e 94 da Lei nº 9.615, de 24 de março de 1998, passam a vigorar com a seguinte redação:",,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/lei/l12395.htm,l12395
197,"LEI Nº 11.481, DE 31 DE MAIO DE 2007.","Dá nova redação a dispositivos das Leis nºˢ 9.636, de 15 de maio de 1998, 8.666, de 21 de junho de 1993, 11.124, de 16 de junho de 2005, 10.406, de 10 de janeiro de 2002 - Código Civil, 9.514, de 20 de novembro de 1997, e 6.015, de 31 de dezembro de 1973, e dos Decretos-Leis nºˢ 9.760, de 5 de setembro de 1946, 271, de 28 de fevereiro de 1967, 1.876, de 15 de julho de 1981, e 2.398, de 21 de dezembro de 1987; prevê medidas voltadas à regularização fundiária de interesse social em imóveis da União; e dá outras providências.","Os arts. 1º , 6º , 7º , 9º , 18, 19, 26, 29, 31 e 45 da Lei nº 9.636, de 15 de maio de 1998, passam a vigorar com a seguinte redação:",,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/lei/l11481.htm,l11481
196,"LEI Nº 13.155, DE 4 DE AGOSTO DE 2015.","Estabelece princípios e práticas de responsabilidade fiscal e financeira e de gestão transparente e democrática para entidades desportivas profissionais de futebol; institui parcelamentos especiais para recuperação de dívidas pela União, cria a Autoridade Pública de Governança do Futebol - APFUT; dispõe sobre a gestão temerária no âmbito das entidades desportivas profissionais; cria a Loteria Exclusiva - LOTEX; altera as Leis nº 9.615, de 24 de março de 1998, 8.212, de 24 de julho de 1991, 10.671, de 15 de maio de 2003, 10.891, de 9 de julho de 2004, 11.345, de 14 de setembro de 2006, e 11.438, de 29 de dezembro de 2006, e os Decretos-Leis nº 3.688, de 3 de outubro de 1941, e 204, de 27 de fevereiro de 1967; revoga a Medida Provisória nº 669, de 26 de fevereiro de 2015; cria programa de iniciação esportiva escolar; e dá outras providências.","Esta Lei de Responsabilidade Fiscal do Esporte - LRFE estabelece princípios e práticas de responsabilidade fiscal e financeira e de gestão transparente e democrática para entidades desportivas profissionais de futebol, cria o Programa de Modernização da Gestão e de Responsabilidade Fiscal do Futebol Brasileiro e dispõe sobre a gestão temerária no âmbito das referidas entidades.",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/lei/l13155.htm,l13155
194,"LEI Nº 12.663, DE 5 DE JUNHO DE 2012.","Dispõe sobre as medidas relativas à Copa das Confederações FIFA 2013, à Copa do Mundo FIFA 2014 e à Jornada Mundial da Juventude - 2013, que serão realizadas no Brasil; altera as Leis nºs 6.815, de 19 de agosto de 1980, e 10.671, de 15 de maio de 2003; e estabelece concessão de prêmio e de auxílio especial mensal aos jogadores das seleções campeãs do mundo em 1958, 1962 e 1970.","Esta Lei dispõe sobre as medidas relativas à Copa das Confederações FIFA 2013, à Copa do Mundo FIFA 2014 e aos eventos relacionados, que serão realizados no Brasil.",,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/lei/l12663.htm,l12663
193,"LEI Nº 8.629, DE 25 DE FEVEREIRO DE 1993.","Dispõe sobre a regulamentação dos dispositivos constitucionais relativos à reforma agrária, previstos no Capítulo III, Título VII, da Constituição Federal.","Esta lei regulamenta e disciplina disposições relativas à reforma agrária, previstas no Capítulo III, Título VII, da Constituição Federal.",,https://www.planalto.gov.br/ccivil_03/leis/l8629.htm,l8629
192,"LEI Nº 13.005, DE 25 DE JUNHO DE 2014.",Aprova o Plano Nacional de Educação - PNE e dá outras providências.,"É aprovado o Plano Nacional de Educação - PNE, com vigência por 10 (dez) anos, a contar da publicação desta Lei, na forma do Anexo, com vistas ao cumprimento do disposto no art. 214 da Constituição Federal.",,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/lei/l13005.htm,l13005
190,"LEI COMPLEMENTAR Nº 150, DE 1º DE JUNHO DE 2015","Dispõe sobre o contrato de trabalho doméstico; altera as Leis nº 8.212, de 24 de julho de 1991, nº 8.213, de 24 de julho de 1991, e nº 11.196, de 21 de novembro de 2005; revoga o inciso I do art. 3º da Lei nº 8.009, de 29 de março de 1990, o art. 36 da Lei nº 8.213, de 24 de julho de 1991, a Lei nº 5.859, de 11 de dezembro de 1972, e o inciso VII do art. 12 da Lei nº 9.250, de 26 de dezembro 1995; e dá outras providências.","Ao empregado doméstico, assim considerado aquele que presta serviços de forma contínua, subordinada, onerosa e pessoal e de finalidade não lucrativa à pessoa ou à família, no âmbito residencial destas, por mais de 2 (dois) dias por semana, aplica-se o disposto nesta Lei.",,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp150.htm,lcp150
189,"LEI Nº 12.512, DE 14 DE OUTUBRO DE 2011","Institui o Programa de Apoio à Conservação Ambiental e o Programa de Fomento às Atividades Produtivas Rurais; altera as Leis nºs 10.696, de 2 de julho de 2003, 10.836, de 9 de janeiro de 2004, e 11.326, de 24 de julho de 2006.","Fica instituído o Programa de Apoio à Conservação Ambiental, com os seguintes objetivos:",,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/lei/l12512.htm,l12512
188,"LEI COMPLEMENTAR Nº 130, DE 17 DE ABRIL DE 2009","Dispõe sobre o Sistema Nacional de Crédito Cooperativo e revoga dispositivos das Leis nºˢ 4.595, de 31 de dezembro de 1964, e 5.764, de 16 de dezembro de 1971.","As instituições financeiras constituídas sob a forma de cooperativas de crédito e as confederações de serviço constituídas por cooperativas centrais de crédito sujeitam-se ao disposto nesta Lei Complementar, bem como, no que couber, à legislação aplicável ao Sistema Financeiro Nacional (SFN) e às sociedades cooperativas. (Redação dada pela Lei Complementar nº 196, de 2022)",,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp130.htm,lcp130
187,"DECRETO-LEI Nº 3.688, DE 3 DE OUTUBRO DE 1941",Lei das Contravenções Penais,"Aplicam-se as contravenções às regras gerais do Código Penal, sempre que a presente lei não disponha de modo diverso.",,https://www.planalto.gov.br/ccivil_03/decreto-lei/del3688.htm,del3688
195,"LEI COMPLEMENTAR Nº 155, DE 27 DE OUTUBRO DE 2016","Altera a Lei Complementar nº 123, de 14 de dezembro de 2006, para reorganizar e simplificar a metodologia de apuração do imposto devido por optantes pelo Simples Nacional; altera as Leis nºˢ 9.613, de 3 de março de 1998, 12.512, de 14 de outubro de 2011, e 7.998, de 11 de janeiro de 1990; e revoga dispositivo da Lei nº 8.212, de 24 de julho de 1991.","A Lei Complementar nº 123, de 14 de dezembro de 2006, passa a vigorar com as seguintes alterações: Produção de efeito",,https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp155.htm,lcp155
186,"LEI Nº 14.301, DE 7 DE JANEIRO DE 2022","Institui o Programa de Estímulo ao Transporte por Cabotagem (BR do Mar); altera as Leis nºs 5.474, de 18 de julho de 1968, 9.432, de 8 de janeiro de 1997, 10.233, de 5 de junho de 2001, 10.893, de 13 de julho de 2004, e 11.033, de 21 de dezembro de 2004; e revoga o Decreto do Poder Legislativo nº 123, de 11 de novembro de 1892, e o Decreto-Lei nº 2.784, de 20 de novembro de 1940, e dispositivos da Medida Provisória nº 2.217-3, de 4 de setembro de 2001, e das Leis nºs 6.458, de 1º de novembro de 1977, 11.434, de 28 de dezembro de 2006, 11.483, de 31 de maio de 2007, 11.518, de 5 de setembro de 2007, 12.599, de 23 de março de 2012, 12.815, de 5 de junho de 2013, e 13.848, de 25 de junho de 2019.","Fica instituído o Programa de Estímulo ao Transporte por Cabotagem (BR do Mar), com os seguintes objetivos:",,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14301.htm,l14301
185,"LEI Nº 10.826, DE 22 DE DEZEMBRO DE 2003.","Dispõe sobre registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas  Sinarm, define crimes e dá outras providências.","O Sistema Nacional de Armas  Sinarm, instituído no Ministério da Justiça, no âmbito da Polícia Federal, tem circunscrição em todo o território nacional.",,https://www.planalto.gov.br/ccivil_03/leis/2003/l10.826.htm,l10.826
183,"LEI Nº 14.601, DE 19 DE JUNHO DE 2023","Institui o Programa Bolsa Família; altera a Lei nº 8.742, de 7 de dezembro de 1993 (Lei Orgânica da Assistência Social), a Lei nº 10.820, de 17 de dezembro de 2003, que dispõe sobre a autorização para desconto em folha de pagamento, e a Lei nº 10.779, de 25 de novembro de 2003; e revoga dispositivos das Leis nºs 14.284, de 29 de dezembro de 2021, e 14.342, de 18 de maio de 2022, e a Medida Provisória nº 1.155, de 1º de janeiro de 2023.","Fica instituído o Programa Bolsa Família, no âmbito do Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome, em substituição ao Programa Auxílio Brasil, instituído pela Lei nº 14.284, de 29 de dezembro de 2021.",,https://www.planalto.gov.br/ccivil_03/_ato2023-2026/2023/lei/l14601.htm,l14601
184,"LEI Nº 13.846, DE 18 DE JUNHO DE 2019","Institui o Programa Especial para Análise de Benefícios com Indícios de Irregularidade, o Programa de Revisão de Benefícios por Incapacidade, o Bônus de Desempenho Institucional por Análise de Benefícios com Indícios de Irregularidade do Monitoramento Operacional de Benefícios e o Bônus de Desempenho Institucional por Perícia Médica em Benefícios por Incapacidade; altera as Leis nºˢ 6.015, de 31 de dezembro de 1973, 7.783, de 28 de junho de 1989, 8.112, de 11 de dezembro de 1990, 8.212, de 24 de julho de 1991, 8.213, de 24 de julho de 1991, 8.742, de 7 de dezembro de 1993, 9.620, de 2 de abril de 1998, 9.717, de 27 de novembro de 1998, 9.796, de 5 de maio de 1999, 10.855, de 1º de abril de 2004, 10.876, de 2 de junho de 2004, 10.887, de 18 de junho de 2004, 11.481, de 31 de maio de 2007, e 11.907, de 2 de fevereiro de 2009; e revoga dispositivo da Lei nº 10.666, de 8 de maio de 2003, e a Lei nº 11.720, de 20 de junho de 2008.","Ficam instituídos, no âmbito do Instituto Nacional do Seguro Social (INSS):",,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13846.htm,l13846
191,"LEI Nº 10.876, DE 2 DE JUNHO DE 2004.","Cria a Carreira de Perícia Médica da Previdência Social, dispõe sobre a remuneração da Carreira de Supervisor Médico-Pericial do Quadro de Pessoal do Instituto Nacional do Seguro Social - INSS e dá outras providências.","Fica criada, nos termos desta Lei, a Carreira de Perícia Médica da Previdência Social, constituída pelos cargos efetivos de Perito Médico da Previdência Social.",,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/lei/l10.876.htm,l10.876
182,"LEI Nº 12.096, DE 24 DE NOVEMBRO DE 2009.","Autoriza a concessão de subvenção econômica ao Banco Nacional de Desenvolvimento Econômico e Social - BNDES, em operações de financiamento destinadas à aquisição e produção de bens de capital e à inovação tecnológica; altera as Leis nºˢ 10.925, de 23 de julho de 2004, 11.948, de 16 de junho de 2009, e 9.818, de 23 de agosto de 1999; revoga dispositivos da Medida Provisória nº 462, de 14 de maio de 2009, e do Decreto nº 70.235, de 6 de março de 1972; e dá outras providências.","Fica a União autorizada a conceder subvenção econômica, sob a modalidade de equalização de taxas de juros, nas operações de financiamento contratadas até 31 de dezembro de 2011: (Redação dada pela Medida Provisória nº 526, de 2011)",,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l12096.htm,l12096
210,"LEI Nº 10.177, DE 12 DE JANEIRO DE 2001","Dispõe sobre as operações com recursos dos Fundos Constitucionais de Financiamento do Norte, do Nordeste e do Centro-Oeste, de que trata a Lei nº 7.827, de 27 de setembro de 1989, e dá outras providências.","Para os financiamentos com recursos dos Fundos Constitucionais de Financiamento do Norte, Nordeste e Centro-Oeste, os encargos financeiros e o bônus de adimplência passam a ser definidos pelo Conselho Monetário Nacional, por meio de proposta do Ministério da Integração Nacional, observadas as orientações da Política Nacional de Desenvolvimento Regional. (Redação dada pela Medida Provisória nº 581, de 2012)",,https://www.planalto.gov.br/ccivil_03/leis/leis_2001/l10177.htm,l10177
181,"LEI Nº 14.112, DE 24 DE DEZEMBRO DE 2020","Altera as Leis nºs 11.101, de 9 de fevereiro de 2005, 10.522, de 19 de julho de 2002, e 8.929, de 22 de agosto de 1994, para atualizar a legislação referente à recuperação judicial, à recuperação extrajudicial e à falência do empresário e da sociedade empresária.","A Lei nº 11.101, de 9 de fevereiro de 2005 , passa a vigorar com as seguintes alterações:",,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l14112.htm,l14112
209,"LEI Nº 12.873, DE 24 DE OUTUBRO DE 2013.","Autoriza a Companhia Nacional de Abastecimento a utilizar o Regime Diferenciado de Contratações Públicas - RDC, instituído pela Lei nº 12.462, de 4 de agosto de 2011, para a contratação de todas as ações relacionadas à reforma, modernização, ampliação ou construção de unidades armazenadoras próprias destinadas às atividades de guarda e conservação de produtos agropecuários em ambiente natural; altera as Leis nºs 8.212, de 24 de julho de 1991, e 8.213, de 24 de julho de 1991, o Decreto-Lei nº 5.452, de 1º de maio de 1942 - Consolidação das Leis do Trabalho, as Leis nºs 11.491, de 20 de junho de 2007, e 12.512, de 14 de outubro de 2011; dispõe sobre os contratos de financiamento do Fundo de Terras e da Reforma Agrária, de que trata a Lei Complementar nº 93, de 4 de fevereiro de 1998; autoriza a inclusão de despesas acessórias relativas à aquisição de imóvel rural nos financiamentos de que trata a Lei Complementar nº 93, de 4 de fevereiro de 1998; institui o Programa Nacional de Apoio à Captação de Água de Chuva e Outras Tecnologias Sociais de Acesso à Água - Programa Cisternas; altera a Lei nº 8.666, de 21 de junho de 1993, o Decreto-Lei nº 167, de 14 de fevereiro de 1967, as Leis nºs 10.406, de 10 de janeiro de 2002 - Código Civil, 9.718, de 27 de novembro de 1998, e 12.546, de 14 de setembro de 2011; autoriza a União a conceder subvenção econômica, referente à safra 2011/2012, para produtores independentes de cana- de-açúcar que desenvolvem suas atividades no Estado do Rio de Janeiro; altera a Lei nº 11.101, de 9 de fevereiro de 2005; institui o Programa de Fortalecimento das Entidades Privadas Filantrópicas e das Entidades sem Fins Lucrativos que Atuam na Área da Saúde e que Participam de Forma Complementar do Sistema Único de Saúde - PROSUS; dispõe sobre a utilização pelos Estados, Distrito Federal e Municípios dos registros de preços realizados pelo Ministério da Saúde; autoriza a União, por intermédio do Ministério do Planejamento, Orçamento e Gestão, a conceder o uso de bens públicos imobiliários dominicais, mediante emissão de Certificado de Direito de Uso de Bem Público Imobiliário - CEDUPI; altera o Decreto-Lei nº 3.365, de 21 de junho de 1941; dispõe sobre as dívidas originárias de perdas constatadas nas armazenagens de produtos vinculados à Política de Garantia de Preços Mínimos - PGPM e Estoques Reguladores do Governo Federal, depositados em armazéns de terceiros, anteriores a 31 de dezembro de 2011; altera a Lei nº 10.438, de 26 de abril de 2002; autoriza o Poder Executivo a declarar estado de emergência fitossanitária ou zoossanitária, quando for constatada situação epidemiológica que indique risco iminente de introdução de doença exótica ou praga quarentenária ausente no País, ou haja risco de surto ou epidemia de doença ou praga já existente; altera a Lei nº 9.430, de 27 de dezembro de 1996; dispõe sobre o repasse pelas entidades privadas filantrópicas e entidades sem fins lucrativos às suas mantenedoras de recursos financeiros recebidos dos entes públicos; altera a Medida Provisória nº 2.158-35, de 24 de agosto de 2001, as Leis nºs 10.848, de 15 de março de 2004, 12.350, de 20 de dezembro de 2010, 12.096, de 24 de novembro de 2009, 5.869, de 11 de janeiro de 1973 - Código de Processo Civil, 12.087, de 11 de novembro de 2009, e 10.260, de 12 de julho de 2001; e dá outras providências.","Fica a Companhia Nacional de Abastecimento - CONAB autorizada a utilizar o Regime Diferenciado de Contratações Públicas - RDC, instituído pela Lei nº 12.462, de 4 de agosto de 2011, para a contratação de todas as ações relacionadas à reforma, modernização, ampliação ou construção de unidades armazenadoras próprias destinadas às atividades de guarda e conservação de produtos agropecuários em ambiente natural.",,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/lei/l12873.htm,l12873
205,"LEI Nº 8.080, DE 19 DE SETEMBRO DE 1990.","Dispõe sobre as condições para a promoção, proteção e recuperação da saúde, a organização e o funcionamento dos serviços correspondentes e dá outras providências.","Esta lei regula, em todo o território nacional, as ações e serviços de saúde, executados isolada ou conjuntamente, em caráter permanente ou eventual, por pessoas naturais ou jurídicas de direito Público ou privado.",,https://www.planalto.gov.br/ccivil_03/leis/l8080.htm,l8080
207,"LEI Nº 11.941, DE 27 DE MAIO DE 2009.","Altera a legislação tributária federal relativa ao parcelamento ordinário de débitos tributários; concede remissão nos casos em que especifica; institui regime tributário de transição, alterando o Decreto nº 70.235, de 6 de março de 1972, as Leis nºˢ 8.212, de 24 de julho de 1991, 8.213, de 24 de julho de 1991, 8.218, de 29 de agosto de 1991, 9.249, de 26 de dezembro de 1995, 9.430, de 27 de dezembro de 1996, 9.469, de 10 de julho de 1997, 9.532, de 10 de dezembro de 1997, 10.426, de 24 de abril de 2002, 10.480, de 2 de julho de 2002, 10.522, de 19 de julho de 2002, 10.887, de 18 de junho de 2004, e 6.404, de 15 de dezembro de 1976, o Decreto-Lei nº 1.598, de 26 de dezembro de 1977, e as Leis nºˢ 8.981, de 20 de janeiro de 1995, 10.925, de 23 de julho de 2004, 10.637, de 30 de dezembro de 2002, 10.833, de 29 de dezembro de 2003, 11.116, de 18 de maio de 2005, 11.732, de 30 de junho de 2008, 10.260, de 12 de julho de 2001, 9.873, de 23 de novembro de 1999, 11.171, de 2 de setembro de 2005, 11.345, de 14 de setembro de 2006; prorroga a vigência da Lei nº 8.989, de 24 de fevereiro de 1995; revoga dispositivos das Leis nºˢ 8.383, de 30 de dezembro de 1991, e 8.620, de 5 de janeiro de 1993, do Decreto-Lei nº 73, de 21 de novembro de 1966, das Leis nºˢ 10.190, de 14 de fevereiro de 2001, 9.718, de 27 de novembro de 1998, e 6.938, de 31 de agosto de 1981, 9.964, de 10 de abril de 2000, e, a partir da instalação do Conselho Administrativo de Recursos Fiscais, os Decretos nºˢ 83.304, de 28 de março de 1979, e 89.892, de 2 de julho de 1984, e o art. 112 da Lei nº 11.196, de 21 de novembro de 2005; e dá outras providências.","Poderão ser pagos ou parcelados, em até 180 (cento e oitenta) meses, nas condições desta Lei, os débitos administrados pela Secretaria da Receita Federal do Brasil e os débitos para com a Procuradoria-Geral da Fazenda Nacional, inclusive o saldo remanescente dos débitos consolidados no Programa de Recuperação Fiscal – REFIS, de que trata a Lei nº 9.964, de 10 de abril de 2000, no Parcelamento Especial – PAES, de que trata a Lei nº 10.684, de 30 de maio de 2003, no Parcelamento Excepcional – PAEX, de que trata a Medida Provisória nº 303, de 29 de junho de 2006, no parcelamento previsto no art. 38 da Lei nº 8.212, de 24 de julho de 1991, e no parcelamento previsto no art. 10 da Lei nº 10.522, de 19 de julho de 2002, mesmo que tenham sido excluídos dos respectivos programas e parcelamentos, bem como os débitos decorrentes do aproveitamento indevido de créditos do Imposto sobre Produtos Industrializados – IPI oriundos da aquisição de matérias- primas, material de embalagem e produtos intermediários relacionados na Tabela de Incidência do Imposto sobre Produtos Industrializados – TIPI, aprovada pelo Decreto nº 6.006, de 28 de dezembro de 2006, com incidência de alíquota 0 (zero) ou como não-tributados. (Vide Lei nº 12.865, de 2013) (Vide Lei nº 12.996, de 2014) (Vide Lei nº 13.043, de 2014)",,https://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/lei/l11941.htm,l11941
204,"LEI Nº 9.613, DE 3 DE MARÇO DE 1998.","Dispõe sobre os crimes de ""lavagem"" ou ocultação de bens, direitos e valores; a prevenção da utilização do sistema financeiro para os ilícitos previstos nesta Lei; cria o Conselho de Controle de Atividades Financeiras - COAF, e dá outras providências.","Ocultar ou dissimular a natureza, origem, localização, disposição, movimentação ou propriedade de bens, direitos ou valores provenientes, direta ou indiretamente, de infração penal. (Redação dada pela Lei nº 12.683, de 2012)",,https://www.planalto.gov.br/ccivil_03/leis/l9613.htm,l9613
206,"LEI Nº 10.833, DE 29 DE DEZEMBRO DE 2003.",Altera a Legislação Tributária Federal e dá outras providências.,"A Contribuição para o Financiamento da Seguridade Social - Cofins, com a incidência não cumulativa, incide sobre o total das receitas auferidas no mês pela pessoa jurídica, independentemente de sua denominação ou classificação contábil. (Redação dada pela Lei nº 12.973, de 2014) (Vigência)",,https://www.planalto.gov.br/ccivil_03/leis/2003/l10.833.htm,l10.833
201,"LEI Nº 12.485, DE 12 DE SETEMBRO DE 2011","Dispõe sobre a comunicação audiovisual de acesso condicionado; altera a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, e as Leis nºs 11.437, de 28 de dezembro de 2006, 5.070, de 7 de julho de 1966, 8.977, de 6 de janeiro de 1995, e 9.472, de 16 de julho de 1997; e dá outras providências.",Esta Lei dispõe sobre a comunicação audiovisual de acesso condicionado.,,https://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/lei/l12485.htm,l12485
202,"LEI Nº 10.522, DE 19 DE JULHO DE 2002.",Dispõe sobre o Cadastro Informativo dos créditos não quitados de órgãos e entidades federais e dá outras providências.,O Cadastro Informativo de créditos não quitados do setor público federal (Cadin) passa a ser regulado por esta Lei.,,https://www.planalto.gov.br/ccivil_03/leis/2002/l10522.htm,l10522
198,"LEI Nº 13.780, DE 26 DE DEZEMBRO DE 2018.","Abre aos Orçamentos Fiscal e da Seguridade Social da União, em favor de diversos órgãos do Poder Executivo federal, crédito especial no valor de R$ 26.342.043,00, para os fins que especifica.","Fica aberto aos Orçamentos Fiscal e da Seguridade Social da União (Lei nº 13.587, de 2 de janeiro de 2018) , em favor de diversos órgãos do Poder Executivo federal, crédito especial no valor de R$ 26.342.043,00 (vinte e seis milhões, trezentos e quarenta e dois mil, quarenta e três reais), para atender à programação constante do Anexo I.",,https://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/lei/l13780.htm,l13780
230,"LEI Nº 10.438, DE 26 DE ABRIL DE 2002","Dispõe sobre a expansão da oferta de energia elétrica emergencial, recomposição tarifária extraordinária, cria o Programa de Incentivo às Fontes Alternativas de Energia Elétrica (Proinfa), a Conta de Desenvolvimento Energético (CDE), dispõe sobre a universalização do serviço público de energia elétrica, dá nova redação às Leis nº 9.427, de 26 de dezembro de 1996, nº 9.648, de 27 de maio de 1998, nº 3.890-A, de 25 de abril de 1961, nº 5.655, de 20 de maio de 1971, nº 5.899, de 5 de julho de 1973, nº 9.991, de 24 de julho de 2000, e dá outras providências.","Os custos, inclusive de natureza operacional, tributária e administrativa, relativos à aquisição de energia elétrica (kWh) e à contratação de capacidade de geração ou potência (kW) pela Comercializadora Brasileira de Energia Emergencial - CBEE serão rateados entre todas as classes de consumidores finais atendidas pelo Sistema Elétrico Nacional Interligado, proporcionalmente ao consumo individual verificado, mediante adicional tarifário específico, segundo regulamentação a ser estabelecida pela Agência Nacional de Energia Elétrica - Aneel.",,https://www.planalto.gov.br/ccivil_03/leis/2002/l10438.htm,l10438
203,"LEI Nº 11.196, DE 21 DE NOVEMBRO DE 2005","Institui o Regime Especial de Tributação para a Plataforma de Exportação de Serviços de Tecnologia da Informação - REPES, o Regime Especial de Aquisição de Bens de Capital para Empresas Exportadoras - RECAP e o Programa de Inclusão Digital; dispõe sobre incentivos fiscais para a inovação tecnológica; altera o Decreto-Lei nº 288, de 28 de fevereiro de 1967, o Decreto nº 70.235, de 6 de março de 1972, o Decreto-Lei nº 2.287, de 23 de julho de 1986, as Leis nºs 4.502, de 30 de novembro de 1964, 8.212, de 24 de julho de 1991, 8.245, de 18 de outubro de 1991, 8.387, de 30 de dezembro de 1991, 8.666, de 21 de junho de 1993, 8.981, de 20 de janeiro de 1995, 8.987, de 13 de fevereiro de 1995, 8.989, de 24 de fevereiro de 1995, 9.249, de 26 de dezembro de 1995, 9.250, de 26 de dezembro de 1995, 9.311, de 24 de outubro de 1996, 9.317, de 5 de dezembro de 1996, 9.430, de 27 de dezembro de 1996, 9.718, de 27 de novembro de 1998, 10.336, de 19 de dezembro de 2001, 10.438, de 26 de abril de 2002, 10.485, de 3 de julho de 2002, 10.637, de 30 de dezembro de 2002, 10.755, de 3 de novembro de 2003, 10.833, de 29 de dezembro de 2003, 10.865, de 30 de abril de 2004, 10.925, de 23 de julho de 2004, 10.931, de 2 de agosto de 2004, 11.033, de 21 de dezembro de 2004, 11.051, de 29 de dezembro de 2004, 11.053, de 29 de dezembro de 2004, 11.101, de 9 de fevereiro de 2005, 11.128, de 28 de junho de 2005, e a Medida Provisória nº 2.199-14, de 24 de agosto de 2001; revoga a Lei nº 8.661, de 2 de junho de 1993, e dispositivos das Leis nºs 8.668, de 25 de junho de 1993, 8.981, de 20 de janeiro de 1995, 10.637, de 30 de dezembro de 2002, 10.755, de 3 de novembro de 2003, 10.865, de 30 de abril de 2004, 10.931, de 2 de agosto de 2004, e da Medida Provisória nº 2.158-35, de 24 de agosto de 2001; e dá outras providências.","Fica instituído o Regime Especial de Tributação para a Plataforma de Exportação de Serviços de Tecnologia da Informação - Repes, nos termos desta Lei. (Regulamento)",,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/lei/l11196.htm,l11196
224,"LEI Nº 8.906, DE 4 DE JULHO DE 1994.",Dispõe sobre o Estatuto da Advocacia e a Ordem dos Advogados do Brasil (OAB,São atividades privativas de advocacia:,,https://www.planalto.gov.br/ccivil_03/leis/l8906.htm,l8906
227,"LEI Nº 9.636, DE 15 DE MAIO DE 1998.","Dispõe sobre a regularização, administração, aforamento e alienação de bens imóveis de domínio da União, altera dispositivos dos Decretos-Leis nºˢ 9.760, de 5 de setembro de 1946, e 2.398, de 21 de dezembro de 1987, regulamenta o § 2º do art. 49 do Ato das Disposições Constitucionais Transitórias, e dá outras providências.","É o Poder Executivo autorizado, por intermédio da Secretaria do Patrimônio da União do Ministério do Planejamento, Orçamento e Gestão, a executar ações de identificação, demarcação, cadastramento, registro e fiscalização dos bens imóveis da União, bem como a regularização das ocupações nesses imóveis, inclusive de assentamentos informais de baixa renda, podendo, para tanto, firmar convênios com os Estados, Distrito Federal e Municípios em cujos territórios se localizem e, observados os procedimentos licitatórios previstos em lei, celebrar contratos com a iniciativa privada. (Redação dada pela Lei nº 11.481, de 2007)",,https://www.planalto.gov.br/ccivil_03/leis/l9636.htm,l9636
